page,lang,utility,category,word_count,title,meta_description,h1,canonical,schema_types,has_restaurant_schema,has_faq_schema,has_opening_hours,has_cta,in_sitemap,language_leak_count,language_leaks,broken_anchor_count,html_kb,inline_style_count,score
es/desayuno-con-vista-rio-de-janeiro.html,es,False,breakfast,492,Desayuno con Vista en Río de Janeiro | Embaixada Carioca,"Desayuno con vista en Río de Janeiro, en el Morro da Urca dentro del Parque Bondinho Pan de Azúcar. Abierto todos los días desde las 8:30.",Desayuno con vista en Río de Janeiro,https://www.embaixadacarioca.com/es/desayuno-con-vista-rio-de-janeiro.html,"Answer,FAQPage,PostalAddress,Question,Restaurant,WebPage",True,True,False,True,True,0,,0,18.0,0,79
es/donde-comer-cerca-del-pan-de-azucar.html,es,False,local_restaurant,992,Dónde comer cerca del Pan de Azúcar | Embaixada Carioca,"Dónde comer cerca del Pan de Azúcar en Río: restaurante en el Morro da Urca con desayuno, almuerzo brasileño y vista directa.",Dónde comer cerca del Pan de Azúcar,https://www.embaixadacarioca.com/es/donde-comer-cerca-del-pan-de-azucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,63.4,0,100
es/entardecer.html,es,False,drinks,1056,Cena Romántica al Atardecer en Río | Embaixada Carioca,,Atardecer sobre la bahía — el atardecer más bonito de Río.,https://www.embaixadacarioca.com/es/entardecer.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,FoodEvent,GeoCoordinates,ImageObject,ListItem,LocationFeatureSpecification,Offer,OpeningHoursSpecification,Organization,Place,PostalAddress,Question,ReserveAction,Restaurant,Review,Schedule,SpeakableSpecification,VideoObject,WebPage,WebSite",True,True,True,True,True,0,,0,171.4,67,90
es/eventos.html,es,False,events,1186,Eventos en Río de Janeiro | Embaixada Carioca,,Eventos en el Morro da Urca — con vista al Pan de Azúcar.,https://www.embaixadacarioca.com/es/eventos.html,"AggregateRating,Answer,BreadcrumbList,ContactPoint,EventVenue,FAQPage,GeoCoordinates,ImageObject,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,Service,SpeakableSpecification,TouristAttraction,VideoObject,WebPage,WebSite",True,True,True,True,True,0,,0,176.8,41,90
es/feijoada-com-vista-rio-de-janeiro.html,es,False,feijoada,687,Feijoada con Vista en Río | Embaixada Carioca,"La mejor feijoada de Río de Janeiro con vista al Pan de Azúcar. Servida todos los días en Embaixada Carioca, en el Morro da Urca.",Dónde Comer Feijoada en Río de Janeiro,https://www.embaixadacarioca.com/es/feijoada-com-vista-rio-de-janeiro.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebPage,WebSite",True,True,True,True,True,0,,0,63.6,52,92
es/feijoada.html,es,False,feijoada,1597,Feijoada Premiada en Río | Embaixada Carioca,,La feijoada más premiada de Río de Janeiro.,https://www.embaixadacarioca.com/es/feijoada.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,150.7,31,90
es/gastronomia-carioca.html,es,False,guide,1018,Gastronomía Carioca: Platos Típicos y Dónde Comer | Guía 2026,"Guía de la gastronomía carioca: feijoada, moqueca, camarón y los mejores restaurantes de Río de Janeiro. Dónde comer comida carioca auténtica.",Gastronomía Carioca: Os Pratos Típicos do Rio e Dónde Comer,https://www.embaixadacarioca.com/es/gastronomia-carioca.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,FoodEstablishment,GeoCoordinates,ImageObject,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,1,resposta direta,0,148.2,22,95
es/guia-do-rio.html,es,False,guide,3028,Dónde Comer en Río con Vista | Guía Embaixada Carioca,"Guía para saber dónde comer en Río con vista: Morro da Urca, Pan de Azúcar, desayuno, almuerzo brasileño y caipirinhas.",Roteiro Río de Janeiro O Guia Definitivo.,https://www.embaixadacarioca.com/es/guia-do-rio.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,HowTo,HowToStep,ImageObject,ListItem,LocationFeatureSpecification,MonetaryAmount,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,SpeakableSpecification,WebPage,WebSite",True,True,True,True,True,1,como chegar,0,195.2,76,95
es/index.html,es,False,generic,5847,Restaurante en Pan de Azúcar y Morro da Urca | Embaixada,"Restaurante brasileño en el Morro da Urca, dentro del Parque Bondinho Pan de Azúcar. Desayuno, almuerzo, caipirinhas y vista.","Restaurante en el Morro da Urca , dentro del Parque Bondinho Pão de Açúcar .",https://www.embaixadacarioca.com/es/,"AggregateRating,Answer,BreadcrumbList,ContactPoint,FAQPage,FoodEstablishment,GeoCoordinates,ListItem,LocalBusiness,LocationFeatureSpecification,Menu,MenuItem,MenuSection,Offer,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,TouristAttraction,WebSite",True,True,True,True,True,0,,0,275.6,423,100
es/morro-da-urca.html,es,False,park,1612,"Morro da Urca: Qué Hacer, Cómo Llegar y Dónde Comer 2026","Guía del Morro da Urca: altitud 227m, Parque Bondinho Pão de Açúcar, vistas panorámicas y un restaurante con vista directa al Pan de Azúcar en Río.","Morro da Urca: O Que Fazer, Cómo Chegar e Dónde Comer",https://www.embaixadacarioca.com/es/morro-da-urca.html,"AggregateRating,Answer,Article,BreadcrumbList,City,FAQPage,GeoCoordinates,ImageObject,Landform,ListItem,LocalBusiness,LocationFeatureSpecification,Neighborhood,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,TouristAttraction,WebSite",True,True,True,True,True,1,resposta direta,0,156.5,15,95
es/nossa-visao.html,es,False,generic,345,Nuestra Visión | Embaixada Carioca — Restaurante Morro da Urca,"Embaixada Carioca es un restaurante dentro del Parque Bondinho Pão de Açúcar, con vista directa al Pan de Azúcar y la feijoada premiada de Academia da Cachaça servida en el Morro da Urca.",,https://www.embaixadacarioca.com/es/nossa-visao.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocalBusiness,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebPage,WebSite",True,True,True,True,True,0,,1,23.2,0,65
es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,es,False,guide,620,Qué Hacer Después del Teleférico | Embaixada Carioca,,"Qué hacer después del teleférico del Parque Bondinho Pão de Açúcar: dónde comer, tomar fotos y ver el atardecer",https://www.embaixadacarioca.com/es/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,HowTo,HowToStep,ImageObject,ListItem,LocationFeatureSpecification,MonetaryAmount,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,SpeakableSpecification,WebPage,WebSite",True,True,True,True,True,0,,0,144.1,8,74
es/parque-bondinho-pan-de-azucar.html,es,False,park,627,Parque Bondinho Pan de Azúcar: dónde comer en el Morro da Urca,"Dónde comer dentro del Parque Bondinho Pan de Azúcar: desayuno, almuerzo brasileño, caipirinhas y vista directa al Pan de Azúcar.",Dónde comer en el Parque Bondinho Pan de Azúcar,https://www.embaixadacarioca.com/es/parque-bondinho-pan-de-azucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,60.2,0,84
es/parque-bondinho.html,es,False,park,1171,Parque Bondinho Pão de Açúcar | Restaurante – Embaixada Carioca,,"Parque Bondinho Pão de Açúcar: Entradas, Horarios y Dónde Comer",https://www.embaixadacarioca.com/es/parque-bondinho.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,ImageObject,ListItem,LocalBusiness,LocationFeatureSpecification,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,TouristAttraction,WebSite",True,True,True,True,True,1,resposta direta,0,153.1,23,85
es/por-do-sol-morro-da-urca.html,es,False,drinks,686,Atardecer en el Pan de Azúcar y Morro da Urca | Embaixada Carioca,¿Dónde ver el atardecer en el Pan de Azúcar? Embaixada Carioca en el Morro da Urca ofrece la mejor vista para el atardecer en Río de Janeiro.,Atardecer en el Pan de Azúcar,https://www.embaixadacarioca.com/es/por-do-sol-morro-da-urca.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebPage,WebSite",True,True,True,True,True,0,,0,63.4,52,92
es/restaurante-bondinho-pan-de-azucar.html,es,False,local_restaurant,997,Restaurante en el Bondinho Pan de Azúcar | Embaixada Carioca,"Restaurante dentro del Parque Bondinho Pan de Azúcar, en la primera parada del teleférico, con desayuno, almuerzo y vista.",Restaurante en el Bondinho Pan de Azúcar,https://www.embaixadacarioca.com/es/restaurante-bondinho-pan-de-azucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,63.4,0,100
es/restaurante-morro-da-urca.html,es,False,local_restaurant,999,Restaurante en el Morro da Urca con vista al Pan de Azúcar,"Restaurante en el Morro da Urca, dentro del Parque Bondinho, con desayuno, almuerzo brasileño y vista directa al Pan de Azúcar.",Restaurante en el Morro da Urca,https://www.embaixadacarioca.com/es/restaurante-morro-da-urca.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,63.3,0,100
es/restaurantes-cerca-del-pan-de-azucar.html,es,False,local_restaurant,1004,Restaurantes cerca del Pan de Azúcar | Guía local,"Restaurantes cerca del Pan de Azúcar: opciones en Urca, Praia Vermelha y Morro da Urca para desayuno, almuerzo, drinks y vista.",Restaurantes cerca del Pan de Azúcar,https://www.embaixadacarioca.com/es/restaurantes-cerca-del-pan-de-azucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,63.5,0,100
es/roteiro-meio-dia-urca-pao-de-acucar.html,es,False,guide,684,Itinerario Medio Día: Urca y Pan de Azúcar | Embaixada,,"Itinerario de Medio Día en Urca y Pan de Azúcar: Praia Vermelha, Teleférico, Morro da Urca y Almuerzo con Vista",https://www.embaixadacarioca.com/es/roteiro-meio-dia-urca-pao-de-acucar.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,HowTo,HowToStep,ImageObject,ListItem,LocationFeatureSpecification,MonetaryAmount,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,SpeakableSpecification,WebPage,WebSite",True,True,True,True,True,0,,0,144.6,9,82
eventos.html,pt-BR,False,events,1244,Eventos no Morro da Urca | Vista para o Pão de Açúcar,"Eventos corporativos e privados no Morro da Urca, dentro do Parque Bondinho Pão de Açúcar. Gastronomia brasileira e vista no Rio.",Eventos no Morro da Urca — com vista para o Pão de Açúcar.,https://www.embaixadacarioca.com/eventos.html,"AggregateRating,Answer,BreadcrumbList,EventVenue,FAQPage,GeoCoordinates,ImageObject,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,Service,SpeakableSpecification,VideoObject,WebPage,WebSite",True,True,True,True,True,0,,0,176.7,41,100
feijoada-com-vista-rio-de-janeiro.html,pt-BR,False,feijoada,624,Feijoada com Vista no Rio | Embaixada Carioca,"A melhor feijoada do Rio de Janeiro com vista para o Pão de Açúcar. Servida todos os dias na Embaixada Carioca, no Morro da Urca.",Onde Comer Feijoada no Rio de Janeiro,https://www.embaixadacarioca.com/feijoada-com-vista-rio-de-janeiro.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebPage,WebSite",True,True,True,True,True,0,,0,63.3,52,84
feijoada.html,pt-BR,False,feijoada,1675,Feijoada Premiada no Morro da Urca | Embaixada Carioca,,A feijoada mais premiada do Rio de Janeiro.,https://www.embaixadacarioca.com/feijoada.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocationFeatureSpecification,MenuItem,NutritionInformation,Offer,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,163.7,47,90
gastronomia-carioca.html,pt-BR,False,guide,1000,Gastronomia Carioca: Pratos Típicos e Onde Comer no Rio 2026,"Guia da gastronomia carioca: feijoada, moqueca, camarão e os melhores restaurantes do Rio de Janeiro. Onde comer autêntica comida carioca.",Gastronomia Carioca: Os Pratos Típicos do Rio e Onde Comer,https://www.embaixadacarioca.com/gastronomia-carioca.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,FoodEstablishment,GeoCoordinates,ImageObject,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,148.0,22,100
guia-do-rio.html,pt-BR,False,guide,3113,Onde Comer no Rio de Janeiro com Vista | Guia da Embaixada,"Guia para saber onde comer no Rio de Janeiro com vista: Morro da Urca, Pão de Açúcar, Urca, café da manhã, almoço e entardecer.",Roteiro Rio de Janeiro O Guia Definitivo.,https://www.embaixadacarioca.com/guia-do-rio.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,HowTo,HowToStep,ImageObject,ListItem,LocationFeatureSpecification,MonetaryAmount,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,SpeakableSpecification,WebPage,WebSite",True,True,True,True,True,0,,0,194.6,73,100
home-preview.html,pt-BR,True,generic,160,Prevista A/B/C da Home | Embaixada Carioca,,Restaurante no Morro da Urca a alma carioca em frente ao Pão de Açúcar.,https://www.embaixadacarioca.com/home-preview.html,"AggregateRating,BreadcrumbList,GeoCoordinates,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,ReserveAction,Restaurant,WebSite",True,False,True,True,True,0,,0,23.7,0,90
index.html,pt-BR,False,generic,6436,Restaurante no Pão de Açúcar e Morro da Urca | Embaixada Carioca,"Restaurante no Morro da Urca, dentro do Parque Bondinho Pão de Açúcar. Café da manhã, almoço brasileiro, caipirinhas e vista no Rio.",Restaurante no Morro da Urca — a alma carioca em frente ao Pão de Açúcar .,https://www.embaixadacarioca.com/,"AggregateRating,Answer,BreadcrumbList,ContactPoint,EntryPoint,FAQPage,FoodEstablishment,GeoCoordinates,ImageObject,ListItem,LocalBusiness,LocationFeatureSpecification,Menu,MenuItem,MenuSection,Offer,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,SearchAction,TouristAttraction,WebSite",True,True,True,True,True,0,,0,282.0,518,100
morro-da-urca.html,pt-BR,False,park,1580,"Morro da Urca: O Que Fazer, Como Chegar e Onde Comer","Guia do Morro da Urca: altitude 227m, Parque Bondinho, vistas panorâmicas e o melhor restaurante com vista para o Pão de Açúcar no Rio.","Morro da Urca: O Que Fazer, Como Chegar e Onde Comer",https://www.embaixadacarioca.com/morro-da-urca.html,"AggregateRating,Answer,Article,BreadcrumbList,City,FAQPage,GeoCoordinates,ImageObject,Landform,ListItem,LocalBusiness,LocationFeatureSpecification,Neighborhood,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,TouristAttraction,WebSite",True,True,True,True,True,0,,0,156.3,15,100
nossa-visao.html,pt-BR,False,generic,316,Nossa Visão | Embaixada Carioca — Restaurante Morro da Urca,A Embaixada Carioca é o único restaurante do Parque Bondinho com vista para o Pão de Açúcar. Nossa missão é oferecer a melhor gastronomia carioca a 227 metros de altitude.,,https://www.embaixadacarioca.com/nossa-visao.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocalBusiness,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebPage,WebSite",True,True,True,True,True,0,,0,23.0,0,68
o-que-fazer-depois-do-bondinho-pao-de-acucar.html,pt-BR,False,guide,577,O Que Fazer Depois do Bondinho | Embaixada Carioca,,"O que fazer depois do Bondinho do Pão de Açúcar: onde comer, tirar fotos e ver o entardecer",https://www.embaixadacarioca.com/o-que-fazer-depois-do-bondinho-pao-de-acucar.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,HowTo,HowToStep,ImageObject,ListItem,LocationFeatureSpecification,MonetaryAmount,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,SpeakableSpecification,WebPage,WebSite",True,True,True,True,True,0,,0,143.9,8,74
offline.html,pt-BR,True,generic,31,Sem conexão — Embaixada Carioca,,Você está sem conexão,https://www.embaixadacarioca.com/offline.html,"AggregateRating,BreadcrumbList,GeoCoordinates,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,ReserveAction,Restaurant,WebSite",True,False,True,True,True,0,,0,53.1,0,90
onde-comer-no-pao-de-acucar.html,pt-BR,False,local_restaurant,632,Onde Comer no Pão de Açúcar | Embaixada Carioca,"Onde comer no Pão de Açúcar: Embaixada Carioca fica no Morro da Urca, dentro do Parque Bondinho, com café, almoço e caipirinhas.",Onde comer no Pão de Açúcar,https://www.embaixadacarioca.com/onde-comer-no-pao-de-acucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,61.9,0,84
parque-bondinho-pao-de-acucar.html,pt-BR,False,park,595,Parque Bondinho Pão de Açúcar: onde comer no Morro da Urca,"Guia para comer no Parque Bondinho Pão de Açúcar: café da manhã, almoço brasileiro, caipirinhas e vista direta para o Pão de Açúcar.",Onde comer no Parque Bondinho Pão de Açúcar,https://www.embaixadacarioca.com/parque-bondinho-pao-de-acucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,60.0,0,84
parque-bondinho.html,pt-BR,False,park,1110,Parque Bondinho Pão de Açúcar | Embaixada Carioca,,"Parque Bondinho Pão de Açúcar: Ingressos, Horários e Onde Comer",https://www.embaixadacarioca.com/parque-bondinho.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,ImageObject,ListItem,LocalBusiness,LocationFeatureSpecification,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,TouristAttraction,TouristDestination,WebSite",True,True,True,True,True,0,,0,155.1,23,90
por-do-sol-morro-da-urca.html,pt-BR,False,drinks,633,Pôr do Sol no Pão de Açúcar e Morro da Urca | Embaixada Carioca,Onde ver o pôr do sol no Pão de Açúcar? A Embaixada Carioca no Morro da Urca oferece a melhor vista para o entardecer no Rio de Janeiro.,Pôr do Sol no Pão de Açúcar,https://www.embaixadacarioca.com/por-do-sol-morro-da-urca.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebPage,WebSite",True,True,True,True,True,0,,0,63.2,52,84
restaurante-bondinho-pao-de-acucar.html,pt-BR,False,local_restaurant,629,Restaurante do Bondinho Pão de Açúcar | Embaixada Carioca,"Restaurante do Bondinho Pão de Açúcar, na primeira parada do teleférico. Café da manhã, almoço brasileiro, caipirinhas e vista.",Restaurante no Bondinho Pão de Açúcar,https://www.embaixadacarioca.com/restaurante-bondinho-pao-de-acucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,62.0,0,84
restaurante-morro-da-urca.html,pt-BR,False,local_restaurant,628,Restaurante Morro da Urca | Embaixada Carioca,"Restaurante no Morro da Urca com café da manhã, almoço, caipirinhas e vista para o Pão de Açúcar dentro do Parque Bondinho.",Restaurante no Morro da Urca,https://www.embaixadacarioca.com/restaurante-morro-da-urca.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,61.9,0,84
restaurantes-perto-do-pao-de-acucar.html,pt-BR,False,local_restaurant,655,Restaurantes Perto do Pão de Açúcar | Onde Comer na Urca,"Restaurantes perto do Pão de Açúcar: opção dentro do Parque Bondinho no Morro da Urca, com café, almoço, caipirinhas e vista.",Restaurantes perto do Pão de Açúcar,https://www.embaixadacarioca.com/restaurantes-perto-do-pao-de-acucar.html,"AggregateRating,Answer,BreadcrumbList,FAQPage,GeoCoordinates,ItemList,ListItem,LocationFeatureSpecification,OpeningHoursSpecification,PostalAddress,Question,ReserveAction,Restaurant,WebSite",True,True,True,True,True,0,,0,62.2,0,92
roteiro-meio-dia-urca-pao-de-acucar.html,pt-BR,False,guide,642,Roteiro de Meio Dia na Urca e Pão de Açúcar | Embaixada Carioca,,"Roteiro de Meio Dia na Urca e Pão de Açúcar: Praia Vermelha, Bondinho, Morro da Urca e Almoço com Vista",https://www.embaixadacarioca.com/roteiro-meio-dia-urca-pao-de-acucar.html,"AggregateRating,Answer,Article,BreadcrumbList,FAQPage,GeoCoordinates,HowTo,HowToStep,ImageObject,ListItem,LocationFeatureSpecification,MonetaryAmount,OpeningHoursSpecification,Organization,PostalAddress,Question,ReserveAction,Restaurant,SpeakableSpecification,WebPage,WebSite",True,True,True,True,True,0,,0,144.4,9,74
